TYPE,X,Y
GRAFFITI,490269.1109998836,5459793.680246841
GRAFFITI,490268.9849999128,5459803.255246845
GRAFFITI,490268.604999899,5459805.7622468425
GRAFFITI,492606.8689999133,5454928.426245463
GRAFFITI,492441.14899992984,5458920.321246599
GRAFFITI,494224.04699990514,5458616.626246509
GRAFFITI,494215.4469999419,5458617.026246511
GRAFFITI,493113.97699994844,5453117.6532449545
GRAFFITI,493359.6919999,5452328.227244735
GRAFFITI,495995.59299992444,5458681.549246527
GRAFFITI,491481.7589998639,5459124.57424665
GRAFFITI,495255.1589999234,5453089.908244948
GRAFFITI,494589.59599991457,5458348.301246436
GRAFFITI,494574.09499995457,5458348.701246438
GRAFFITI,494559.39499994804,5458349.101246439
GRAFFITI,492592.9749998796,5454450.434245329
GRAFFITI,486556.20699985203,5456054.607245785
GRAFFITI,487297.60399985476,5456809.694245997
GRAFFITI,487260.3539998473,5456810.643245989
GRAFFITI,487240.25399981294,5456811.2932459945
GRAFFITI,487220.3739998538,5456811.983245994
GRAFFITI,487263.53399987303,5456807.153245991
GRAFFITI,490696.47399987833,5455369.56824559
GRAFFITI,493338.0949998896,5456605.774245938
GRAFFITI,493328.62499991525,5456605.924245938
GRAFFITI,494960.1709999506,5457311.485246138
GRAFFITI,488732.9539998998,5453508.775245068
GRAFFITI,495125.83699992625,5455695.725245685
GRAFFITI,488930.7819998859,5455942.306245751
GRAFFITI,487957.64799983555,5456850.30524601
GRAFFITI,490630.20299986645,5459186.504246675
GRAFFITI,495212.55099993554,5454083.011245227
GRAFFITI,492960.3819999196,5458651.475246523
GRAFFITI,495843.3399999771,5458742.648246546
GRAFFITI,492699.1969998765,5456204.483245821
GRAFFITI,492763.2649999041,5456212.416245823
GRAFFITI,492747.3549999419,5456212.705245828
GRAFFITI,492732.80499987665,5456212.805245828
GRAFFITI,492717.9159998791,5456213.31324583
GRAFFITI,491231.86199986533,5455670.929245681
GRAFFITI,495934.7919999455,5458681.649246532
GRAFFITI,495925.5919999585,5458681.8492465345
GRAFFITI,486509.6479998622,5457361.930246146
GRAFFITI,488727.1199998409,5452962.975244911
GRAFFITI,484759.81499984075,5456835.312246006
GRAFFITI,495109.21799997374,5455712.705245686
GRAFFITI,495268.8909999494,5454053.512245226
GRAFFITI,490650.6139998964,5458470.011246462
GRAFFITI,490641.7139999047,5458479.111246475
GRAFFITI,490633.7639999085,5458487.561246474
GRAFFITI,490651.622999919,5458490.010246475
GRAFFITI,490653.77299989964,5458498.0302464785
GRAFFITI,492214.48599988857,5459058.149246639
GRAFFITI,492231.31599992537,5459058.500246636
GRAFFITI,492211.86599989305,5459063.849246635
GRAFFITI,492196.5569999345,5459068.499246641
GRAFFITI,492186.7069999023,5459071.299246637
GRAFFITI,487309.74399982323,5456809.164245992
GRAFFITI,494970.5059999449,5458096.542246361
GRAFFITI,497421.9449999563,5453418.022245043
GRAFFITI,496448.4469999674,5458680.303246525
GRAFFITI,493569.8219999409,5456602.778245943
GRAFFITI,493559.77199993737,5456602.927245942
GRAFFITI,492215.50699988013,5458998.848246622
GRAFFITI,489881.1739998879,5456527.704245921
GRAFFITI,492611.9899999444,5458971.626246615
GRAFFITI,492604.39099993516,5458971.976246607
GRAFFITI,492596.74199989863,5458972.276246607
GRAFFITI,492589.19199994404,5458972.476246612
GRAFFITI,492581.6419999258,5458972.82624661
GRAFFITI,492629.25699988194,5452600.706244813
GRAFFITI,492523.96499994176,5456661.300245955
GRAFFITI,490696.82099986123,5455507.018245628
GRAFFITI,493429.0239999461,5456604.626245943
GRAFFITI,490267.1629998644,5459554.299246774
GRAFFITI,491639.3189999195,5458281.376246408
GRAFFITI,491644.5189998981,5458286.526246413
GRAFFITI,491650.0689998643,5458292.176246421
GRAFFITI,491655.59899989323,5458297.517246415
GRAFFITI,493426.90099995164,5452910.715244896
GRAFFITI,495246.3099999569,5458578.237246502
GRAFFITI,494854.85699994967,5458243.633246405
GRAFFITI,495233.30499994126,5451964.627244632
GRAFFITI,490470.8039998905,5459589.654246781
GRAFFITI,491616.2719998651,5458969.297246615
GRAFFITI,493973.16799994156,5456665.033245962
GRAFFITI,495020.57299995935,5455560.155245645
GRAFFITI,495021.38299997355,5455569.505245653
GRAFFITI,494360.6659999419,5453358.371245027
GRAFFITI,492868.1059999295,5458553.965246489
GRAFFITI,489358.39699985477,5456645.945245955
GRAFFITI,492246.4439999184,5458580.244246503
GRAFFITI,492235.8079998962,5458620.495246516
GRAFFITI,493427.4009998839,5452920.665244896
GRAFFITI,486076.4709998166,5457429.050246172
GRAFFITI,494440.3419998987,5458902.328246596
GRAFFITI,486554.7379998639,5455737.209245695
GRAFFITI,492440.9489998994,5458907.001246587
GRAFFITI,492640.8899998877,5458917.505246592
GRAFFITI,492633.43999988923,5458917.555246596
GRAFFITI,492625.8399999219,5458917.805246593
GRAFFITI,494917.482999971,5458131.842246377
GRAFFITI,496597.27399999066,5456124.0622458
GRAFFITI,496979.2519999494,5459672.718246813
GRAFFITI,494283.113999936,5456862.134246011
GRAFFITI,492588.592999937,5458662.702246519
GRAFFITI,492580.09299991565,5458663.302246526
GRAFFITI,492572.3429999362,5458663.35224652
GRAFFITI,492615.86599989596,5455093.523245517
GRAFFITI,492617.22599987406,5455101.373245511
GRAFFITI,494911.0759999376,5457956.232246319
GRAFFITI,494911.375999925,5457966.132246327
GRAFFITI,495256.0649999414,5458382.237246442
GRAFFITI,495208.7729999666,5458480.197246476
GRAFFITI,492631.0179998873,5455617.363245662
GRAFFITI,492243.75799993495,5458878.898246586
GRAFFITI,494938.31399993907,5456149.800245812
GRAFFITI,488844.8499998278,5456717.665245969
GRAFFITI,491267.668999927,5458260.467246409
GRAFFITI,487101.18899982487,5456873.514246012
GRAFFITI,487080.1199998648,5456874.214246009
GRAFFITI,494742.90999993536,5458808.3402465675
GRAFFITI,489974.1519998716,5456318.976245855
GRAFFITI,494967.48999995785,5457684.043246246
GRAFFITI,490754.29099989956,5459152.706246664
GRAFFITI,490750.66199988,5459157.906246666
GRAFFITI,490736.21199989895,5459172.056246667
GRAFFITI,494427.3279999519,5457949.781246317
GRAFFITI,492621.3689999085,5456653.48924595
GRAFFITI,492685.6549999298,5458562.0292465
GRAFFITI,491048.56199987227,5459485.460246757
GRAFFITI,492181.2699998766,5458782.745246555
GRAFFITI,492173.41999994096,5458784.745246557
GRAFFITI,492055.90799992514,5459052.531246634
GRAFFITI,492456.0159999302,5458822.247246563
GRAFFITI,497571.1589999621,5455257.841245564
GRAFFITI,493277.5329999096,5458685.342246526
GRAFFITI,494967.91799992265,5457975.432246328
GRAFFITI,493001.7779998872,5456696.615245967
GRAFFITI,492861.845999879,5458597.574246506
GRAFFITI,492846.48599990323,5458597.774246504
GRAFFITI,492854.9059999366,5458597.764246506
GRAFFITI,486947.788999858,5456818.237245996
GRAFFITI,491904.99599989865,5458888.740246591
GRAFFITI,488700.25999986706,5457728.6482462585
GRAFFITI,490986.2159998796,5459230.764246679
GRAFFITI,490988.3719998914,5459233.006246679
GRAFFITI,490990.44099990226,5459235.249246679
GRAFFITI,490970.729999887,5459252.516246684
GRAFFITI,492929.38999994786,5458350.376246437
GRAFFITI,492922.4899998944,5458350.5762464395
GRAFFITI,492781.4589999199,5457243.048246124
GRAFFITI,486974.23699984857,5456875.966246014
GRAFFITI,494635.0559999385,5457828.162246286
GRAFFITI,490613.8039998598,5459448.356246749
GRAFFITI,490603.59399988427,5459457.606246741
GRAFFITI,490599.20399987506,5459462.306246746
GRAFFITI,488660.04899985396,5456834.752246002
GRAFFITI,495172.1939999642,5451980.58424463
GRAFFITI,492984.462999891,5458906.161246597
GRAFFITI,492976.6539999103,5458906.41124659
GRAFFITI,492969.6339998983,5458906.611246591
GRAFFITI,492668.73899993306,5458814.2542465655
GRAFFITI,492660.7899998934,5458814.454246564
GRAFFITI,492652.6399999069,5458814.704246568
GRAFFITI,486747.7819998689,5456822.399246003
GRAFFITI,486727.00499983155,5456822.694245996
GRAFFITI,494953.86899990804,5456540.244245922
GRAFFITI,494939.7179999446,5456540.444245927
GRAFFITI,492498.5419998745,5457466.755246183
GRAFFITI,495015.39099994407,5457882.542246307
GRAFFITI,495204.62699995947,5457936.486246315
GRAFFITI,494634.66099996923,5458189.9312463915
GRAFFITI,490521.9689998492,5458457.964246456
GRAFFITI,492222.10799990554,5458771.64624655
GRAFFITI,492215.3079999069,5458773.445246554
GRAFFITI,492208.11799993215,5458775.64524655
GRAFFITI,496627.0129999372,5456123.913245809
GRAFFITI,493454.88399992505,5458636.905246511
GRAFFITI,486829.34599983704,5456879.619246017
GRAFFITI,486809.1069998455,5456880.069246013
GRAFFITI,486788.2889998382,5456880.869246015
GRAFFITI,490900.9079998817,5458457.510246469
GRAFFITI,494452.0489999069,5457891.061246309
GRAFFITI,495536.2759999524,5459271.347246692
GRAFFITI,495244.36099990935,5458517.837246484
GRAFFITI,495266.4449999122,5459048.640246635
GRAFFITI,490417.00299986015,5459728.604246826
GRAFFITI,494390.96799991804,5456349.093245869
GRAFFITI,491905.6899998708,5456824.386246006
GRAFFITI,494945.914999969,5456225.94924583
GRAFFITI,494945.76499993773,5456235.699245836
GRAFFITI,494946.11499994673,5456245.999245841
GRAFFITI,494946.06499991653,5456255.849245845
GRAFFITI,487837.8089998594,5456149.070245814
GRAFFITI,493445.1099999471,5452493.074244774
GRAFFITI,490027.61699989525,5459771.6012468375
GRAFFITI,486457.41099981306,5456741.990245976
GRAFFITI,494410.9399999449,5458438.359246456
GRAFFITI,492546.0299998927,5456849.800246013
GRAFFITI,491072.8089999087,5459064.162246634
GRAFFITI,492592.97399991914,5454466.934245329
GRAFFITI,493434.76099994953,5453264.610244993
GRAFFITI,493435.48999990354,5453272.260245002
GRAFFITI,493435.6399999524,5453279.860244998
GRAFFITI,491899.3809999177,5458954.689246612
GRAFFITI,491894.26099987736,5458960.339246605
GRAFFITI,489738.89699990954,5457320.55424614
GRAFFITI,489731.49799986003,5457325.304246146
GRAFFITI,486396.7169998327,5456794.710245986
GRAFFITI,487811.8819998274,5456794.069245996
GRAFFITI,489785.86799984117,5457757.910246272
GRAFFITI,489794.45399988565,5457811.392246279
GRAFFITI,495240.49699991965,5454689.613245394
GRAFFITI,495235.07699993986,5454695.913245395
GRAFFITI,494317.0509999583,5456149.985245808
GRAFFITI,496808.43099992984,5453728.234245126
GRAFFITI,488554.30399985856,5457253.584246123
GRAFFITI,495227.9669999121,5457251.24124612
GRAFFITI,490360.68699985754,5458135.928246369
GRAFFITI,490366.0369999198,5458141.377246379
GRAFFITI,486947.18899982027,5456794.836245988
GRAFFITI,494002.24599990057,5451612.211244525
GRAFFITI,490477.95199988736,5458415.316246455
GRAFFITI,493362.58899993566,5456028.262245776
GRAFFITI,493663.09499990434,5452533.078244794
GRAFFITI,484938.165999835,5456770.6122459825
GRAFFITI,492630.06799992145,5455577.614245651
GRAFFITI,492628.5289999389,5455567.764245645
GRAFFITI,492537.81499994016,5458606.162246506
GRAFFITI,492525.7159999439,5458606.56224651
GRAFFITI,492060.7939998823,5458912.293246598
GRAFFITI,493420.33299991174,5458748.91524655
GRAFFITI,498165.1889999558,5458738.145246552
GRAFFITI,489762.5869998727,5457184.503246101
GRAFFITI,496199.6579999341,5458885.247246592
GRAFFITI,490696.98599987244,5457007.076246049
GRAFFITI,486469.03799980774,5457171.5782460915
GRAFFITI,495197.9659999458,5453260.498244993
GRAFFITI,489572.8009998482,5459865.889246866
GRAFFITI,490008.5269998577,5459813.862246849
GRAFFITI,495239.2509999286,5452519.728244783
GRAFFITI,488815.19199987786,5457305.265246138
GRAFFITI,492275.7819999369,5456759.943245984
GRAFFITI,492080.5009998728,5455970.296245762
GRAFFITI,494527.51799991966,5457405.982246162
GRAFFITI,492609.4719999464,5456416.65124589
GRAFFITI,492760.9599999273,5458082.805246361
GRAFFITI,491301.4569998899,5458291.917246417
GRAFFITI,492455.77399988676,5457054.327246063
GRAFFITI,494409.0449999212,5458137.160246377
GRAFFITI,494409.04499995353,5458147.460246375
GRAFFITI,494855.3559999095,5458287.432246423
GRAFFITI,494444.40099993855,5457758.660246268
GRAFFITI,495077.28999992844,5455522.357245636
GRAFFITI,495077.74999996135,5455544.007245645
GRAFFITI,489965.22599990806,5459078.703246637
GRAFFITI,489951.02599988686,5459092.653246644
GRAFFITI,490189.07799985306,5458704.489246539
GRAFFITI,496083.2229999717,5454087.274245237
GRAFFITI,496075.02299994027,5454093.074245236
GRAFFITI,493729.9049999159,5455845.952245726
GRAFFITI,497504.59599993704,5455263.616245563
GRAFFITI,488915.41399988317,5453567.880245081
GRAFFITI,494510.63099990506,5458450.1502464665
GRAFFITI,494476.0409999308,5458451.360246458
GRAFFITI,494461.2199999136,5458451.680246461
GRAFFITI,494917.482999971,5458131.842246377
GRAFFITI,492214.8369999276,5456916.491246027
GRAFFITI,492199.58699989127,5456916.8412460275
GRAFFITI,492184.23699989036,5456917.240246028
GRAFFITI,492170.6869999036,5456917.49024603
GRAFFITI,492160.87699990097,5456917.940246025
GRAFFITI,495269.54399991606,5453962.7602452
GRAFFITI,494462.66699995764,5456490.892245907
GRAFFITI,493518.43199989275,5458991.019246615
GRAFFITI,492680.93199993874,5456738.10424598
GRAFFITI,492701.8259999294,5456739.600245983
GRAFFITI,492689.3819999256,5456745.355245981
GRAFFITI,490456.23299987684,5459348.753246718
GRAFFITI,493478.79399995046,5456603.827245945
GRAFFITI,492839.4249999112,5456898.009246021
GRAFFITI,490347.81599989283,5458182.126246385
GRAFFITI,490362.96499986656,5458187.886246387
GRAFFITI,490354.08599989733,5458188.826246386
GRAFFITI,489940.81499986874,5456468.504245896
GRAFFITI,489941.79399990564,5456476.654245904
GRAFFITI,489610.45999985415,5459898.089246872
GRAFFITI,496483.1259999516,5458741.244246549
GRAFFITI,494276.083999916,5458601.405246501
GRAFFITI,486440.7269998318,5454913.650245459
GRAFFITI,494606.54699992476,5456589.24124594
GRAFFITI,492675.2409999278,5456453.653245893
GRAFFITI,492676.2489998838,5456467.003245901
GRAFFITI,489721.9379998577,5457187.092246099
GRAFFITI,491379.99499987275,5458794.495246558
GRAFFITI,494449.01799995225,5456191.097245828
GRAFFITI,495251.34499992925,5459048.739246627
GRAFFITI,492661.4189999051,5454895.078245464
GRAFFITI,492662.32899989135,5454903.928245459
GRAFFITI,493417.5909999279,5452481.8742447775
GRAFFITI,493417.89099993475,5452489.424244778
GRAFFITI,493418.4409999262,5452498.774244781
GRAFFITI,493419.2509999263,5452508.22424478
GRAFFITI,493644.16699991486,5454353.205245308
GRAFFITI,492676.50099992316,5458560.904246491
GRAFFITI,491071.7399998834,5456702.927245969
GRAFFITI,491056.6899999248,5456703.627245965
GRAFFITI,491041.1399998714,5456703.977245971
GRAFFITI,491026.1399999149,5456704.027245962
GRAFFITI,491010.69099988433,5456704.527245967
GRAFFITI,490995.3409999152,5456704.677245969
GRAFFITI,490981.1009998956,5456705.1272459645
GRAFFITI,488721.4679998271,5456871.472246017
GRAFFITI,496485.2199999725,5458050.659246354
GRAFFITI,497555.54500000185,5453311.626245012
GRAFFITI,497547.54599996365,5453317.1252450105
GRAFFITI,497539.04599995783,5453322.025245016
GRAFFITI,495862.90399993147,5457488.953246195
GRAFFITI,495853.10399996344,5457489.053246189
GRAFFITI,492036.1259999174,5458779.781246558
GRAFFITI,490693.6029999105,5459213.706246677
GRAFFITI,490679.05299986835,5459227.805246684
GRAFFITI,490665.10299990204,5459242.005246689
GRAFFITI,490650.5529998606,5459256.355246688
GRAFFITI,488083.25999982574,5457265.076246134
GRAFFITI,492546.6389999272,5456906.450246027
GRAFFITI,486503.5549998651,5456110.107245799
GRAFFITI,492710.34099989757,5458498.353246474
GRAFFITI,497589.2349999799,5453968.524245198
GRAFFITI,492878.44399988296,5458654.125246518
GRAFFITI,489844.8719998414,5459528.955246766
GRAFFITI,490589.67599990877,5450188.871244123
GRAFFITI,492433.033999906,5456665.627245966
GRAFFITI,492425.33499988343,5456665.877245959
GRAFFITI,495049.22999996075,5458541.637246491
GRAFFITI,489478.88899984653,5457287.247246134
GRAFFITI,495179.5639999125,5456452.698245898
GRAFFITI,491203.1899999004,5459619.088246789
GRAFFITI,490313.65799990745,5453667.418245111
GRAFFITI,488847.45299988677,5457246.286246125
GRAFFITI,488839.80299987603,5457246.436246116
GRAFFITI,490624.81599985994,5458402.363246445
GRAFFITI,490639.4149998599,5458415.563246454
GRAFFITI,492761.7599998915,5458194.333246393
GRAFFITI,498049.05699998996,5458738.380246551
GRAFFITI,491993.8739998814,5458946.292246603
GRAFFITI,495592.8889999668,5458643.34624652
GRAFFITI,495135.4369999077,5459059.587246631
GRAFFITI,495149.8369999376,5459064.737246639
GRAFFITI,494444.35099991004,5457735.411246261
GRAFFITI,491514.0809998756,5459277.6282467
GRAFFITI,491508.1109998726,5459282.828246694
GRAFFITI,493337.6369999407,5456029.131245781
GRAFFITI,496419.56399995653,5454798.321245432
GRAFFITI,491124.70199992566,5458624.112246512
GRAFFITI,492268.47899987194,5458823.522246569
GRAFFITI,496350.87999994046,5454832.318245443
GRAFFITI,494585.2389999409,5457462.033246186
GRAFFITI,494954.54099995113,5457085.347246072
GRAFFITI,494954.740999923,5457092.546246077
GRAFFITI,494954.84099997254,5457100.546246082
GRAFFITI,494955.0909999676,5457107.9962460855
GRAFFITI,491075.79299992305,5458284.866246417
GRAFFITI,491708.98199989053,5456773.634245992
GRAFFITI,491693.6819998909,5456774.232245989
GRAFFITI,491678.33199987607,5456774.482245989
GRAFFITI,491665.89199990075,5456775.032245989
GRAFFITI,486563.70699981897,5457352.287246144
GRAFFITI,486563.7919998713,5457355.1072461475
GRAFFITI,486575.8019998497,5457360.6812461475
GRAFFITI,490334.3549998915,5459022.249246625
GRAFFITI,488749.5929998455,5457306.835246133
GRAFFITI,488741.9929998563,5457307.035246137
GRAFFITI,492188.7319999044,5456728.79124598
GRAFFITI,489917.9279999143,5459554.253246775
GRAFFITI,496868.2299999985,5459795.067246844
GRAFFITI,495916.5089999715,5457806.16324628
GRAFFITI,491647.9569999328,5455716.991245686
GRAFFITI,490768.0619999213,5456711.476245968
GRAFFITI,490722.1079999169,5449976.464244061
GRAFFITI,494411.64799992123,5457949.96024632
GRAFFITI,494396.8479999184,5457950.060246325
GRAFFITI,493800.33599990944,5455712.925245691
GRAFFITI,495807.57699993567,5454349.316245306
GRAFFITI,492614.09399989777,5456357.330245873
GRAFFITI,490226.50399986457,5459284.348246694
GRAFFITI,492841.6679999251,5459080.044246639
GRAFFITI,494943.80999997485,5456125.999245802
GRAFFITI,487616.10399984673,5457275.269246128
GRAFFITI,493488.8889999544,5455801.739245714
GRAFFITI,492718.5889999212,5456824.0052459985
GRAFFITI,492708.4479999,5456843.895246009
GRAFFITI,492733.49299988465,5457102.415246084
GRAFFITI,495451.71399997396,5458235.193246403
GRAFFITI,495433.64199994394,5458685.342246527
GRAFFITI,495418.5919999233,5458685.441246533
GRAFFITI,495248.2649999757,5457908.63824631
GRAFFITI,493082.2219999458,5453118.927244953
GRAFFITI,491152.5609998998,5458140.616246376
GRAFFITI,487241.48399984965,5456869.763246009
GRAFFITI,493383.18599992455,5456084.482245795
GRAFFITI,489891.7979999089,5456911.103246029
GRAFFITI,495093.1029999683,5458582.333246498
GRAFFITI,489697.0359998664,5457476.255246186
GRAFFITI,492013.1289999337,5456821.637246002
GRAFFITI,492662.6179998818,5454915.328245462
GRAFFITI,492584.8769998979,5456949.501246038
GRAFFITI,492391.60599992756,5459014.046246619
GRAFFITI,489853.6579998797,5456990.713246047
GRAFFITI,493448.38599990733,5454131.001245236
GRAFFITI,490322.40099988464,5459893.453246865
GRAFFITI,493607.69099989574,5458981.970246614
GRAFFITI,493600.0909999465,5458983.720246617
GRAFFITI,493592.5419999165,5458985.420246611
GRAFFITI,491978.8789999008,5456865.735246019
GRAFFITI,496749.3139999608,5457502.2612461895
GRAFFITI,493932.2869999627,5451739.9402445685
GRAFFITI,498249.2730000097,5454027.03924521
GRAFFITI,498249.322999993,5454009.588245208
GRAFFITI,498249.1939999709,5453998.988245205
GRAFFITI,493370.39199991536,5452956.013244906
GRAFFITI,493370.89199992776,5452962.463244913
GRAFFITI,493371.0419999297,5452968.213244909
GRAFFITI,493370.79199993965,5452976.162244909
GRAFFITI,489598.9949998457,5456741.549245981
GRAFFITI,489584.15499989415,5456741.949245976
GRAFFITI,489791.2199998699,5450577.153244239
GRAFFITI,489791.5189998756,5450592.353244235
GRAFFITI,493296.5319998896,5458853.363246574
GRAFFITI,488906.4419998733,5457301.805246131
GRAFFITI,488899.1019998832,5457302.005246141
GRAFFITI,497174.8819999874,5456656.302245957
GRAFFITI,492738.4979999398,5456518.597245915
GRAFFITI,489361.19699989253,5456747.94524598
GRAFFITI,489534.73899984953,5457285.598246139
GRAFFITI,486811.9579998521,5456818.858245993
GRAFFITI,492946.5409999076,5455706.732245686
GRAFFITI,491616.57999986474,5456876.981246017
GRAFFITI,486496.7269998626,5455024.953245489
GRAFFITI,492594.63399991,5454520.983245348
GRAFFITI,492594.6839998869,5454530.833245351
GRAFFITI,492594.6839999059,5454539.682245355
GRAFFITI,492594.83399992774,5454548.682245364
GRAFFITI,492595.0839999388,5454557.03224536
GRAFFITI,492595.38399988884,5454567.182245364
GRAFFITI,492596.0329999445,5454576.482245372
GRAFFITI,492596.3329999171,5454585.982245366
GRAFFITI,492596.28299993975,5454595.282245372
GRAFFITI,490232.4759999154,5458503.366246482
GRAFFITI,494869.72399996995,5453348.794245017
GRAFFITI,494403.7199999106,5457879.920246299
GRAFFITI,494408.246999946,5458076.560246358
GRAFFITI,493610.8859999496,5457140.152246096
GRAFFITI,491550.26199990575,5459240.829246685
GRAFFITI,491544.611999916,5459246.428246689
GRAFFITI,496285.7219999473,5454015.178245207
GRAFFITI,495210.5079999638,5453900.807245171
GRAFFITI,484730.0169998126,5456775.013245983
GRAFFITI,492013.4649998775,5458927.592246601
GRAFFITI,492615.5659998837,5455085.575245517
GRAFFITI,486493.1869998725,5455002.453245488
GRAFFITI,494761.792999919,5458691.23024654
GRAFFITI,494751.8929999265,5458691.430246532
GRAFFITI,494741.99299995624,5458691.630246534
GRAFFITI,494732.20199992356,5458691.730246533
GRAFFITI,488230.2489998442,5453780.515245142
GRAFFITI,488230.79899983347,5453800.616245147
GRAFFITI,488231.2979998564,5453821.466245157
GRAFFITI,488231.84799987037,5453841.366245162
GRAFFITI,488232.3479998756,5453861.266245167
GRAFFITI,488232.74799983704,5453880.166245168
GRAFFITI,488233.3969998412,5453899.666245172
GRAFFITI,497395.0850000034,5453438.2242450435
GRAFFITI,493361.96199995524,5452469.874244774
GRAFFITI,490774.0189998993,5458471.20824647
GRAFFITI,490749.62199989555,5455518.17924563
GRAFFITI,493732.3309999103,5458882.421246583
GRAFFITI,493724.6809999444,5458882.671246589
GRAFFITI,493717.8979999514,5458884.005246583
GRAFFITI,490234.1519998456,5459979.354246899
GRAFFITI,490479.7639999185,5457004.967246051
GRAFFITI,489944.1519999027,5456607.654245938
GRAFFITI,496352.1319999771,5453898.029245176
GRAFFITI,494401.25299990916,5457664.110246237
GRAFFITI,486483.3539998107,5456107.7072458
GRAFFITI,495186.20399992063,5452592.354244804
GRAFFITI,495186.5039999768,5452609.754244818
GRAFFITI,495186.85399990896,5452626.25324482
GRAFFITI,495187.1559999234,5452643.453244821
GRAFFITI,495187.4059999131,5452660.251244825
GRAFFITI,495187.5559999569,5452677.251244832
GRAFFITI,495187.80599997414,5452694.150244834
GRAFFITI,495751.5569999337,5456742.9532459825
GRAFFITI,493426.35999994824,5452839.917244874
GRAFFITI,493431.8699999176,5452847.967244875
GRAFFITI,493411.36799994967,5455020.396245492
GRAFFITI,491832.742999937,5456737.085245971
GRAFFITI,491844.9529998757,5456739.815245981
GRAFFITI,494546.89199991414,5458450.100246464
GRAFFITI,492494.4179998908,5457354.528246155
GRAFFITI,494109.210999907,5458873.605246587
GRAFFITI,490855.5409998773,5456775.278245994
GRAFFITI,493679.2649998885,5458683.0692465305
GRAFFITI,487736.66199984483,5456856.668246009
GRAFFITI,492971.8829999162,5458762.258246556
GRAFFITI,494626.1899999262,5458650.109246522
GRAFFITI,497170.13800000097,5454708.91224541
GRAFFITI,497519.4859999721,5453420.323245042
GRAFFITI,497511.1859999743,5453426.222245047
GRAFFITI,491589.7829998893,5455965.35824576
GRAFFITI,491573.51199986914,5455986.715245761
GRAFFITI,493436.53299990506,5453438.7322450485
GRAFFITI,492621.5259999093,5456820.928246005
GRAFFITI,492621.6009998766,5456828.510246002
GRAFFITI,490501.18799990014,5458196.821246386
GRAFFITI,490506.58699986484,5458202.2202463895
GRAFFITI,490511.9369998783,5458207.570246398
GRAFFITI,490517.7569998763,5458212.970246397
GRAFFITI,495915.45299992687,5457760.653246272
GRAFFITI,492370.70599991793,5458707.63524653
GRAFFITI,492354.4029999094,5458734.499246539
GRAFFITI,492079.1639999214,5458811.443246561
GRAFFITI,490699.363999912,5459519.208246763
GRAFFITI,491922.6719999265,5458871.389246585
GRAFFITI,491917.0219999171,5458876.939246586
GRAFFITI,494967.01899991906,5457664.184246239
GRAFFITI,495013.58399994066,5458542.033246494
GRAFFITI,494999.66299996834,5458542.3332464835
GRAFFITI,494986.5629999259,5458542.533246489
GRAFFITI,494972.76299992454,5458542.632246496
GRAFFITI,494959.4619999265,5458542.832246487
GRAFFITI,495622.8379999379,5458989.044246613
GRAFFITI,494949.99699997396,5458687.031246531
GRAFFITI,498241.66699998913,5458677.597246532
GRAFFITI,498251.8280000033,5458677.598246532
GRAFFITI,498262.1579999934,5458677.5992465345
GRAFFITI,498232.3469999878,5458677.646246523
GRAFFITI,485968.5369998357,5453594.675245089
GRAFFITI,493369.4919999141,5452902.264244889
GRAFFITI,492764.9849999279,5456554.787245925
GRAFFITI,493276.83599992946,5456563.424245925
GRAFFITI,491422.6659998643,5450591.667244242
GRAFFITI,491423.26799991104,5450608.665244245
GRAFFITI,491650.404999875,5455807.9902457185
GRAFFITI,490036.29399988975,5458549.863246488
GRAFFITI,490040.69099990936,5458555.777246487
GRAFFITI,490021.18399987544,5458564.062246494
GRAFFITI,490170.0689998629,5459029.247246624
GRAFFITI,490150.1719998868,5459039.998246629
GRAFFITI,490169.1089999088,5459050.597246632
GRAFFITI,486739.979999861,5457298.426246135
GRAFFITI,493034.58499992674,5458570.0472465
GRAFFITI,488549.7509998771,5456739.380245981
GRAFFITI,492774.79899990937,5458355.777246438
GRAFFITI,491988.4239999043,5458951.692246605
GRAFFITI,491983.02399993344,5458956.942246608
GRAFFITI,491977.31299989787,5458962.342246612
GRAFFITI,495249.9149999721,5451230.621244419
GRAFFITI,486973.81999983883,5457391.572246156
GRAFFITI,495681.4269999206,5458677.868246525
GRAFFITI,494775.53899994533,5458900.780246594
GRAFFITI,494445.26999994187,5457789.400246277
GRAFFITI,490062.2949998886,5456364.256245875
GRAFFITI,494625.4669999104,5456438.534245898
GRAFFITI,495532.9569999551,5456847.401246011
GRAFFITI,495290.47499997076,5454859.262245449
GRAFFITI,495291.1349999681,5454870.812245452
GRAFFITI,496742.76399997965,5456944.163246042
GRAFFITI,496742.76299994666,5456954.163246044
GRAFFITI,496742.7629999368,5456964.163246043
GRAFFITI,496742.712999972,5456974.213246047
GRAFFITI,486573.64899985585,5453536.485245072
GRAFFITI,486491.43499986385,5454128.590245233
GRAFFITI,490822.95999990276,5458319.810246425
GRAFFITI,491364.9129999315,5450400.691244182
GRAFFITI,495952.8929999257,5458681.749246529
GRAFFITI,490966.1579998897,5456011.326245774
GRAFFITI,492645.49899992783,5453172.891244972
GRAFFITI,492645.24899987585,5453183.241244971
GRAFFITI,492644.9989999321,5453193.540244979
GRAFFITI,492551.1099999449,5451778.964244579
